SCATS Number,Location,15 Minutes,Lane 1 Flow (Veh/15 Minutes),# Lane Points,% Observed
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 04:15,8,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 04:30,6,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 04:45,7,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 05:00,9,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 05:15,24,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 05:30,35,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 05:45,49,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 06:00,83,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 06:15,111,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 06:30,156,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 06:45,216,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 07:00,259,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 07:15,295,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 07:30,326,1,100
0970,HIGH STREET_RD E of WARRIGAL_RD,04-10-2006 07:45,303,1,100
